File ID,File Name,MIME Type,Size (bytes),View URL,Download URL,Category,Subcategory,Make,Clarity Model Name,Class,Orientation,UPC,Model Number,Scan Datetime,Capture Source
145qoLhQ1W5MU8S7B_WbbWfx15Ut-b0yV,190199462748_Counterfeit_up_20250821_095651_full.tiff,image/tiff,24896318,https://drive.google.com/file/d/145qoLhQ1W5MU8S7B_WbbWfx15Ut-b0yV/view?usp=drivesdk,https://drive.google.com/uc?export=download&id=145qoLhQ1W5MU8S7B_WbbWfx15Ut-b0yV,Electronics,Headphones,Beats,Beats Studio3,Counterfeit,Face_Up,190199462748,MXJ92LL/A,2025-08-21T09:56:51,Elgato
1gJs-Lg7Glbkk6649KtSzC0R_bM0fz4dD,190199462748_Counterfeit_down_20250821_095617_full.tiff,image/tiff,24896318,https://drive.google.com/file/d/1gJs-Lg7Glbkk6649KtSzC0R_bM0fz4dD/view?usp=drivesdk,https://drive.google.com/uc?export=download&id=1gJs-Lg7Glbkk6649KtSzC0R_bM0fz4dD,Electronics,Headphones,Beats,Beats Studio3,Counterfeit,Face_Down,190199462748,MXJ92LL/A,2025-08-21T09:56:17,Elgato
1hHZkVFDYsvF1-IUakwSJd01_Gr6S8Ika,190199462748_Counterfeit_up_20250821_095606_full.tiff,image/tiff,24896318,https://drive.google.com/file/d/1hHZkVFDYsvF1-IUakwSJd01_Gr6S8Ika/view?usp=drivesdk,https://drive.google.com/uc?export=download&id=1hHZkVFDYsvF1-IUakwSJd01_Gr6S8Ika,Electronics,Headphones,Beats,Beats Studio3,Counterfeit,Face_Up,190199462748,MXJ92LL/A,2025-08-21T09:56:06,Elgato
17xuEH-AJqs8G0_H2KDeHDjXlCuGh5NoQ,887276911069_Counterfeit_down_20250821_095416_full.tiff,image/tiff,24896318,https://drive.google.com/file/d/17xuEH-AJqs8G0_H2KDeHDjXlCuGh5NoQ/view?usp=drivesdk,https://drive.google.com/uc?export=download&id=17xuEH-AJqs8G0_H2KDeHDjXlCuGh5NoQ,Electronics,Headphones,Samsung,Samsung Galaxy Buds3 Pro,Counterfeit,Face_Down,887276911069,SM‑R630,2025-08-21T09:54:16,Elgato
1duB6DcLMgOR0sL7jqv9I7TdCx8XyGwwV,887276911069_Counterfeit_up_20250821_095348_full.tiff,image/tiff,24896318,https://drive.google.com/file/d/1duB6DcLMgOR0sL7jqv9I7TdCx8XyGwwV/view?usp=drivesdk,https://drive.google.com/uc?export=download&id=1duB6DcLMgOR0sL7jqv9I7TdCx8XyGwwV,Electronics,Headphones,Samsung,Samsung Galaxy Buds3 Pro,Counterfeit,Face_Up,887276911069,SM‑R630,2025-08-21T09:53:48,Elgato
157rFHBhtgv9jjr-VrvS8Bz3JdAq3eLdE,887276911069_Counterfeit_down_20250821_095314_full.tiff,image/tiff,24896318,https://drive.google.com/file/d/157rFHBhtgv9jjr-VrvS8Bz3JdAq3eLdE/view?usp=drivesdk,https://drive.google.com/uc?export=download&id=157rFHBhtgv9jjr-VrvS8Bz3JdAq3eLdE,Electronics,Headphones,Samsung,Samsung Galaxy Buds3 Pro,Counterfeit,Face_Down,887276911069,SM‑R630,2025-08-21T09:53:14,Elgato
1IzFCMoaW289dnHjwTe2BhOkw2aJXImBN,887276911069_Counterfeit_up_20250821_095304_full.tiff,image/tiff,24896318,https://drive.google.com/file/d/1IzFCMoaW289dnHjwTe2BhOkw2aJXImBN/view?usp=drivesdk,https://drive.google.com/uc?export=download&id=1IzFCMoaW289dnHjwTe2BhOkw2aJXImBN,Electronics,Headphones,Samsung,Samsung Galaxy Buds3 Pro,Counterfeit,Face_Up,887276911069,SM‑R630,2025-08-21T09:53:04,Elgato
1jg6uXEWJi4-RB_NQMF14OMpyn2V5B7hT,194252244944_Counterfeit_down_20250821_095214_full.tiff,image/tiff,24896318,https://drive.google.com/file/d/1jg6uXEWJi4-RB_NQMF14OMpyn2V5B7hT/view?usp=drivesdk,https://drive.google.com/uc?export=download&id=1jg6uXEWJi4-RB_NQMF14OMpyn2V5B7hT,Electronics,Headphones,Apple,AirPods Max 1,Counterfeit,Face_Down,194252244944,MGYH3AM/A,2025-08-21T09:52:14,Elgato
18-xK9h0jBf478nI1kD4CuHb79cHPYm16,194252244944_Counterfeit_up_20250821_095204_full.tiff,image/tiff,24896318,https://drive.google.com/file/d/18-xK9h0jBf478nI1kD4CuHb79cHPYm16/view?usp=drivesdk,https://drive.google.com/uc?export=download&id=18-xK9h0jBf478nI1kD4CuHb79cHPYm16,Electronics,Headphones,Apple,AirPods Max 1,Counterfeit,Face_Up,194252244944,MGYH3AM/A,2025-08-21T09:52:04,Elgato
1n49A7OBkTnbd2GVik9IuPeAy6qYMsgKZ,195949544170_Counterfeit_down_20250821_095052_full.tiff,image/tiff,24896318,https://drive.google.com/file/d/1n49A7OBkTnbd2GVik9IuPeAy6qYMsgKZ/view?usp=drivesdk,https://drive.google.com/uc?export=download&id=1n49A7OBkTnbd2GVik9IuPeAy6qYMsgKZ,Electronics,Headphones,Apple,AirPods Max 2,Counterfeit,Face_Down,195949544170,MWW63AM/A,2025-08-21T09:50:52,Elgato
1UZx0x1JjdXZGhjFXcVODOwyk-dKPsHu7,195949544170_Counterfeit_up_20250821_095040_full.tiff,image/tiff,24896318,https://drive.google.com/file/d/1UZx0x1JjdXZGhjFXcVODOwyk-dKPsHu7/view?usp=drivesdk,https://drive.google.com/uc?export=download&id=1UZx0x1JjdXZGhjFXcVODOwyk-dKPsHu7,Electronics,Headphones,Apple,AirPods Max 2,Counterfeit,Face_Up,195949544170,MWW63AM/A,2025-08-21T09:50:40,Elgato
1A09ajWrQgiz0RZP3CpuCtADQ8-iSuEl5,194252244944_Counterfeit_down_20250821_094957_full.tiff,image/tiff,24896318,https://drive.google.com/file/d/1A09ajWrQgiz0RZP3CpuCtADQ8-iSuEl5/view?usp=drivesdk,https://drive.google.com/uc?export=download&id=1A09ajWrQgiz0RZP3CpuCtADQ8-iSuEl5,Electronics,Headphones,Apple,AirPods Max 1,Counterfeit,Face_Down,194252244944,MGYH3AM/A,2025-08-21T09:49:57,Elgato
1vSCSkOAA6dAL3cewggF9SjA9saRYOpV8,194252244944_Counterfeit_up_20250821_094945_full.tiff,image/tiff,24896318,https://drive.google.com/file/d/1vSCSkOAA6dAL3cewggF9SjA9saRYOpV8/view?usp=drivesdk,https://drive.google.com/uc?export=download&id=1vSCSkOAA6dAL3cewggF9SjA9saRYOpV8,Electronics,Headphones,Apple,AirPods Max 1,Counterfeit,Face_Up,194252244944,MGYH3AM/A,2025-08-21T09:49:45,Elgato
1RlH969mvZPve7fqlyrRXQ7A-WANXBF1M,195949544316_Counterfeit_down_20250821_094856_full.tiff,image/tiff,24896318,https://drive.google.com/file/d/1RlH969mvZPve7fqlyrRXQ7A-WANXBF1M/view?usp=drivesdk,https://drive.google.com/uc?export=download&id=1RlH969mvZPve7fqlyrRXQ7A-WANXBF1M,Electronics,Headphones,Apple,AirPods Max 2,Counterfeit,Face_Down,195949544316,MWW73AM/A,2025-08-21T09:48:56,Elgato
1d2Y4SVld_3i7iIeIr_b-gTy0V44OlAJQ,195949544316_Counterfeit_up_20250821_094845_full.tiff,image/tiff,24896318,https://drive.google.com/file/d/1d2Y4SVld_3i7iIeIr_b-gTy0V44OlAJQ/view?usp=drivesdk,https://drive.google.com/uc?export=download&id=1d2Y4SVld_3i7iIeIr_b-gTy0V44OlAJQ,Electronics,Headphones,Apple,AirPods Max 2,Counterfeit,Face_Up,195949544316,MWW73AM/A,2025-08-21T09:48:45,Elgato
1P0M3nWZ4DIbwx9-AFCfE8KXf76qdV_tw,195949704529_Counterfeit_down_20250821_094812_full.tiff,image/tiff,24896318,https://drive.google.com/file/d/1P0M3nWZ4DIbwx9-AFCfE8KXf76qdV_tw/view?usp=drivesdk,https://drive.google.com/uc?export=download&id=1P0M3nWZ4DIbwx9-AFCfE8KXf76qdV_tw,Electronics,Headphones,Apple,AirPods Pro 2,Counterfeit,Face_Down,195949704529,MTJV3ZM/A,2025-08-21T09:48:12,Elgato
1aSedVuSlFEupXSTeBeFhuVsY-EN7Sdwv,195949704529_Counterfeit_up_20250821_094803_full.tiff,image/tiff,24896318,https://drive.google.com/file/d/1aSedVuSlFEupXSTeBeFhuVsY-EN7Sdwv/view?usp=drivesdk,https://drive.google.com/uc?export=download&id=1aSedVuSlFEupXSTeBeFhuVsY-EN7Sdwv,Electronics,Headphones,Apple,AirPods Pro 2,Counterfeit,Face_Up,195949704529,MTJV3ZM/A,2025-08-21T09:48:03,Elgato
1ENCavWmu4pDZOcU8OyKqibiakx9GtyGb,195949704529_Counterfeit_down_20250821_094729_full.tiff,image/tiff,24896318,https://drive.google.com/file/d/1ENCavWmu4pDZOcU8OyKqibiakx9GtyGb/view?usp=drivesdk,https://drive.google.com/uc?export=download&id=1ENCavWmu4pDZOcU8OyKqibiakx9GtyGb,Electronics,Headphones,Apple,AirPods Pro 2,Counterfeit,Face_Down,195949704529,MTJV3ZM/A,2025-08-21T09:47:29,Elgato
1a9xVjHQSrFWuxgs2zoXuRW5Y_Lanw-b_,195949704529_Counterfeit_up_20250821_094718_full.tiff,image/tiff,24896318,https://drive.google.com/file/d/1a9xVjHQSrFWuxgs2zoXuRW5Y_Lanw-b_/view?usp=drivesdk,https://drive.google.com/uc?export=download&id=1a9xVjHQSrFWuxgs2zoXuRW5Y_Lanw-b_,Electronics,Headphones,Apple,AirPods Pro 2,Counterfeit,Face_Up,195949704529,MTJV3ZM/A,2025-08-21T09:47:18,Elgato
1_kZEZMfcs6kRdZSjE1eO9LWtxPlJ1IYH,195949704529_Counterfeit_down_20250821_094653_full.tiff,image/tiff,24896318,https://drive.google.com/file/d/1_kZEZMfcs6kRdZSjE1eO9LWtxPlJ1IYH/view?usp=drivesdk,https://drive.google.com/uc?export=download&id=1_kZEZMfcs6kRdZSjE1eO9LWtxPlJ1IYH,Electronics,Headphones,Apple,AirPods Pro 2,Counterfeit,Face_Down,195949704529,MTJV3ZM/A,2025-08-21T09:46:53,Elgato
1nb-7ULrNEaMm9iKNY2kC7d8j7oqDu5pr,195949704529_Counterfeit_up_20250821_094644_full.tiff,image/tiff,24896318,https://drive.google.com/file/d/1nb-7ULrNEaMm9iKNY2kC7d8j7oqDu5pr/view?usp=drivesdk,https://drive.google.com/uc?export=download&id=1nb-7ULrNEaMm9iKNY2kC7d8j7oqDu5pr,Electronics,Headphones,Apple,AirPods Pro 2,Counterfeit,Face_Up,195949704529,MTJV3ZM/A,2025-08-21T09:46:44,Elgato
11MyQaWkyheHfqW_DimGo9wRePdVTQXw5,195949688522_Counterfeit_down_20250821_094609_full.tiff,image/tiff,24896318,https://drive.google.com/file/d/11MyQaWkyheHfqW_DimGo9wRePdVTQXw5/view?usp=drivesdk,https://drive.google.com/uc?export=download&id=11MyQaWkyheHfqW_DimGo9wRePdVTQXw5,Electronics,Headphones,Apple,AirPods 4,Counterfeit,Face_Down,195949688522,MXP63LL/A,2025-08-21T09:46:09,Elgato
1d-Wdfb8PKqLLYqlSBPSNHCstDFKnLC0G,195949688522_Counterfeit_up_20250821_094559_full.tiff,image/tiff,24896318,https://drive.google.com/file/d/1d-Wdfb8PKqLLYqlSBPSNHCstDFKnLC0G/view?usp=drivesdk,https://drive.google.com/uc?export=download&id=1d-Wdfb8PKqLLYqlSBPSNHCstDFKnLC0G,Electronics,Headphones,Apple,AirPods 4,Counterfeit,Face_Up,195949688522,MXP63LL/A,2025-08-21T09:45:59,Elgato
1iLFFjr_1RzjrwQe6JzfET7dSLqe9iiQy,195949689604_Counterfeit_down_20250821_094517_full.tiff,image/tiff,24896318,https://drive.google.com/file/d/1iLFFjr_1RzjrwQe6JzfET7dSLqe9iiQy/view?usp=drivesdk,https://drive.google.com/uc?export=download&id=1iLFFjr_1RzjrwQe6JzfET7dSLqe9iiQy,Electronics,Headphones,Apple,AirPods 4,Counterfeit,Face_Down,195949689604,MXP93LL/A,2025-08-21T09:45:17,Elgato
1ijkUhXraaArS_IYCSY7QrO_0ygb7z0sN,195949689604_Counterfeit_up_20250821_094507_full.tiff,image/tiff,24896318,https://drive.google.com/file/d/1ijkUhXraaArS_IYCSY7QrO_0ygb7z0sN/view?usp=drivesdk,https://drive.google.com/uc?export=download&id=1ijkUhXraaArS_IYCSY7QrO_0ygb7z0sN,Electronics,Headphones,Apple,AirPods 4,Counterfeit,Face_Up,195949689604,MXP93LL/A,2025-08-21T09:45:07,Elgato
13fjvMslZPvc1M4DsjKUL9mvQB3Dg0wWm,195949688522_Counterfeit_down_20250821_094435_full.tiff,image/tiff,24896318,https://drive.google.com/file/d/13fjvMslZPvc1M4DsjKUL9mvQB3Dg0wWm/view?usp=drivesdk,https://drive.google.com/uc?export=download&id=13fjvMslZPvc1M4DsjKUL9mvQB3Dg0wWm,Electronics,Headphones,Apple,AirPods 4,Counterfeit,Face_Down,195949688522,MXP63LL/A,2025-08-21T09:44:35,Elgato
1YIcTboOEtmOJ9CsMrwaz3VrKeoXl6ex6,195949688522_Counterfeit_up_20250821_094424_full.tiff,image/tiff,24896318,https://drive.google.com/file/d/1YIcTboOEtmOJ9CsMrwaz3VrKeoXl6ex6/view?usp=drivesdk,https://drive.google.com/uc?export=download&id=1YIcTboOEtmOJ9CsMrwaz3VrKeoXl6ex6,Electronics,Headphones,Apple,AirPods 4,Counterfeit,Face_Up,195949688522,MXP63LL/A,2025-08-21T09:44:24,Elgato
1HSRnB1NgUsOliQh7VsWnATQqNLZDM6rL,714951679627_Counterfeit_down_20250821_094221_full.tiff,image/tiff,24896318,https://drive.google.com/file/d/1HSRnB1NgUsOliQh7VsWnATQqNLZDM6rL/view?usp=drivesdk,https://drive.google.com/uc?export=download&id=1HSRnB1NgUsOliQh7VsWnATQqNLZDM6rL,Electronics,Phones,Samsung,Samsung Galaxy A15,Counterfeit,Face_Down,714951679627,SM‑A156U,2025-08-21T09:42:21,Elgato
1T2Q4TxJQznLmtsQtentImc-DDANUQkNW,714951679627_Counterfeit_up_20250821_094212_full.tiff,image/tiff,24896318,https://drive.google.com/file/d/1T2Q4TxJQznLmtsQtentImc-DDANUQkNW/view?usp=drivesdk,https://drive.google.com/uc?export=download&id=1T2Q4TxJQznLmtsQtentImc-DDANUQkNW,Electronics,Phones,Samsung,Samsung Galaxy A15,Counterfeit,Face_Up,714951679627,SM‑A156U,2025-08-21T09:42:12,Elgato
18QXDxLAE7DYJRQVSgBAEplQ32OlUcGCJ,887276812199_Counterfeit_down_20250821_094110_full.tiff,image/tiff,24896318,https://drive.google.com/file/d/18QXDxLAE7DYJRQVSgBAEplQ32OlUcGCJ/view?usp=drivesdk,https://drive.google.com/uc?export=download&id=18QXDxLAE7DYJRQVSgBAEplQ32OlUcGCJ,Electronics,Phones,Samsung,Samsung Galaxy A15,Counterfeit,Face_Down,887276812199,SM‑A156UZKDXAA,2025-08-21T09:41:10,Elgato
1l-NM5xdfSosSWrwFlS_evPAk9Zs2gqU3,887276812199_Counterfeit_up_20250821_094045_full.tiff,image/tiff,24896318,https://drive.google.com/file/d/1l-NM5xdfSosSWrwFlS_evPAk9Zs2gqU3/view?usp=drivesdk,https://drive.google.com/uc?export=download&id=1l-NM5xdfSosSWrwFlS_evPAk9Zs2gqU3,Electronics,Phones,Samsung,Samsung Galaxy A15,Counterfeit,Face_Up,887276812199,SM‑A156UZKDXAA,2025-08-21T09:40:45,Elgato
1XbDD8MexTpHJU0012fgoZhYroUj--Cjh,195949035005_Counterfeit_down_20250821_093842_full.tiff,image/tiff,24896318,https://drive.google.com/file/d/1XbDD8MexTpHJU0012fgoZhYroUj--Cjh/view?usp=drivesdk,https://drive.google.com/uc?export=download&id=1XbDD8MexTpHJU0012fgoZhYroUj--Cjh,Electronics,Phones,Apple,iPhone 15,Counterfeit,Face_Down,195949035005,MTLV3LL/A,2025-08-21T09:38:42,Elgato
1GZZHoNviU4tuB4Ca9PyhMSTkqMtkJsqf,195949035005_Counterfeit_up_20250821_093832_full.tiff,image/tiff,24896318,https://drive.google.com/file/d/1GZZHoNviU4tuB4Ca9PyhMSTkqMtkJsqf/view?usp=drivesdk,https://drive.google.com/uc?export=download&id=1GZZHoNviU4tuB4Ca9PyhMSTkqMtkJsqf,Electronics,Phones,Apple,iPhone 15,Counterfeit,Face_Up,195949035005,MTLV3LL/A,2025-08-21T09:38:32,Elgato
1v2ufiTI0xjvosLvQ3SE4T5TiCLkcwuyS,195949035005_Counterfeit_down_20250821_093809_full.tiff,image/tiff,24896318,https://drive.google.com/file/d/1v2ufiTI0xjvosLvQ3SE4T5TiCLkcwuyS/view?usp=drivesdk,https://drive.google.com/uc?export=download&id=1v2ufiTI0xjvosLvQ3SE4T5TiCLkcwuyS,Electronics,Phones,Apple,iPhone 15,Counterfeit,Face_Down,195949035005,MTLV3LL/A,2025-08-21T09:38:09,Elgato
1ahEg9KBIXIEqzYnrynscW8KDOZhRC-oQ,195949035005_Counterfeit_up_20250821_093758_full.tiff,image/tiff,24896318,https://drive.google.com/file/d/1ahEg9KBIXIEqzYnrynscW8KDOZhRC-oQ/view?usp=drivesdk,https://drive.google.com/uc?export=download&id=1ahEg9KBIXIEqzYnrynscW8KDOZhRC-oQ,Electronics,Phones,Apple,iPhone 15,Counterfeit,Face_Up,195949035005,MTLV3LL/A,2025-08-21T09:37:58,Elgato
1CCpkoAm6A4G8MtJkmoIOY6XemO8uh_uy,195949035005_Counterfeit_down_20250821_093728_full.tiff,image/tiff,24896318,https://drive.google.com/file/d/1CCpkoAm6A4G8MtJkmoIOY6XemO8uh_uy/view?usp=drivesdk,https://drive.google.com/uc?export=download&id=1CCpkoAm6A4G8MtJkmoIOY6XemO8uh_uy,Electronics,Phones,Apple,iPhone 15,Counterfeit,Face_Down,195949035005,MTLV3LL/A,2025-08-21T09:37:28,Elgato
1hNNHbQvVlYj2MzETnoxQ2hRS1q-yTSrs,195949035005_Counterfeit_up_20250821_093715_full.tiff,image/tiff,24896318,https://drive.google.com/file/d/1hNNHbQvVlYj2MzETnoxQ2hRS1q-yTSrs/view?usp=drivesdk,https://drive.google.com/uc?export=download&id=1hNNHbQvVlYj2MzETnoxQ2hRS1q-yTSrs,Electronics,Phones,Apple,iPhone 15,Counterfeit,Face_Up,195949035005,MTLV3LL/A,2025-08-21T09:37:15,Elgato
1h2wd8FUyUMCUhr_FaCJQJeTlKREBaTkL,195949820908_Counterfeit_down_20250821_093614_full.tiff,image/tiff,24896318,https://drive.google.com/file/d/1h2wd8FUyUMCUhr_FaCJQJeTlKREBaTkL/view?usp=drivesdk,https://drive.google.com/uc?export=download&id=1h2wd8FUyUMCUhr_FaCJQJeTlKREBaTkL,Electronics,Phones,Apple,iPhone 16,Counterfeit,Face_Down,195949820908,MYAP3LL/A,2025-08-21T09:36:14,Elgato
1KmYewEqwSYvzZZ-lFs25kimxFlgBZoU_,195949820908_Counterfeit_up_20250821_093604_full.tiff,image/tiff,24896318,https://drive.google.com/file/d/1KmYewEqwSYvzZZ-lFs25kimxFlgBZoU_/view?usp=drivesdk,https://drive.google.com/uc?export=download&id=1KmYewEqwSYvzZZ-lFs25kimxFlgBZoU_,Electronics,Phones,Apple,iPhone 16,Counterfeit,Face_Up,195949820908,MYAP3LL/A,2025-08-21T09:36:04,Elgato
1dVpnjcFzgkyc34Ju2ETjSHqhT6XlwiLC,195949820908_Counterfeit_down_20250821_093527_full.tiff,image/tiff,24896318,https://drive.google.com/file/d/1dVpnjcFzgkyc34Ju2ETjSHqhT6XlwiLC/view?usp=drivesdk,https://drive.google.com/uc?export=download&id=1dVpnjcFzgkyc34Ju2ETjSHqhT6XlwiLC,Electronics,Phones,Apple,iPhone 16,Counterfeit,Face_Down,195949820908,MYAP3LL/A,2025-08-21T09:35:27,Elgato
1hBkh_DKPsZ5d49jqqNmpOLLUDL8dRlji,195949820908_Counterfeit_up_20250821_093509_full.tiff,image/tiff,24896318,https://drive.google.com/file/d/1hBkh_DKPsZ5d49jqqNmpOLLUDL8dRlji/view?usp=drivesdk,https://drive.google.com/uc?export=download&id=1hBkh_DKPsZ5d49jqqNmpOLLUDL8dRlji,Electronics,Phones,Apple,iPhone 16,Counterfeit,Face_Up,195949820908,MYAP3LL/A,2025-08-21T09:35:09,Elgato
1xjszcppU5jUe-BC90p-dXFG7TihBXihJ,195949820939_Counterfeit_down_20250821_093434_full.tiff,image/tiff,24896318,https://drive.google.com/file/d/1xjszcppU5jUe-BC90p-dXFG7TihBXihJ/view?usp=drivesdk,https://drive.google.com/uc?export=download&id=1xjszcppU5jUe-BC90p-dXFG7TihBXihJ,Electronics,Phones,Apple,iPhone 16,Counterfeit,Face_Down,195949820939,MYAT3LL/A,2025-08-21T09:34:34,Elgato
1nx9V-y2LgqwQKN6kvCPNf_xwXvziSh0Z,195949820939_Counterfeit_up_20250821_093424_full.tiff,image/tiff,24896318,https://drive.google.com/file/d/1nx9V-y2LgqwQKN6kvCPNf_xwXvziSh0Z/view?usp=drivesdk,https://drive.google.com/uc?export=download&id=1nx9V-y2LgqwQKN6kvCPNf_xwXvziSh0Z,Electronics,Phones,Apple,iPhone 16,Counterfeit,Face_Up,195949820939,MYAT3LL/A,2025-08-21T09:34:24,Elgato
150IiNoFL0WmBNcVbjG_5ig0rvDEzmL7n,195949805066_Counterfeit_down_20250821_093321_full.tiff,image/tiff,24896318,https://drive.google.com/file/d/150IiNoFL0WmBNcVbjG_5ig0rvDEzmL7n/view?usp=drivesdk,https://drive.google.com/uc?export=download&id=150IiNoFL0WmBNcVbjG_5ig0rvDEzmL7n,Electronics,Phones,Apple,iPhone 16 Pro Max,Counterfeit,Face_Down,195949805066,MYW53LL/A,2025-08-21T09:33:21,Elgato
1embqDbAOEgut_0ZXXYPGBc9X1FYdMpZ-,195949805066_Counterfeit_up_20250821_093311_full.tiff,image/tiff,24896318,https://drive.google.com/file/d/1embqDbAOEgut_0ZXXYPGBc9X1FYdMpZ-/view?usp=drivesdk,https://drive.google.com/uc?export=download&id=1embqDbAOEgut_0ZXXYPGBc9X1FYdMpZ-,Electronics,Phones,Apple,iPhone 16 Pro Max,Counterfeit,Face_Up,195949805066,MYW53LL/A,2025-08-21T09:33:11,Elgato
1qPxuCN0djF4qv8xJTAZUOKhI-DYKpYvH,195949805066_Counterfeit_down_20250821_093213_full.tiff,image/tiff,24896318,https://drive.google.com/file/d/1qPxuCN0djF4qv8xJTAZUOKhI-DYKpYvH/view?usp=drivesdk,https://drive.google.com/uc?export=download&id=1qPxuCN0djF4qv8xJTAZUOKhI-DYKpYvH,Electronics,Phones,Apple,iPhone 16 Pro Max,Counterfeit,Face_Down,195949805066,MYW53LL/A,2025-08-21T09:32:13,Elgato
1nn7XHF-zc6D64uD306-dSiYyrvzeXi1K,195949805066_Counterfeit_up_20250821_093204_full.tiff,image/tiff,24896318,https://drive.google.com/file/d/1nn7XHF-zc6D64uD306-dSiYyrvzeXi1K/view?usp=drivesdk,https://drive.google.com/uc?export=download&id=1nn7XHF-zc6D64uD306-dSiYyrvzeXi1K,Electronics,Phones,Apple,iPhone 16 Pro Max,Counterfeit,Face_Up,195949805066,MYW53LL/A,2025-08-21T09:32:04,Elgato
14GAnGv79WTubge_S3ejMQ273c2J0aZKa,195949805042_Counterfeit_down_20250821_093132_full.tiff,image/tiff,24896318,https://drive.google.com/file/d/14GAnGv79WTubge_S3ejMQ273c2J0aZKa/view?usp=drivesdk,https://drive.google.com/uc?export=download&id=14GAnGv79WTubge_S3ejMQ273c2J0aZKa,Electronics,Phones,Apple,iPhone 16 Pro Max,Counterfeit,Face_Down,195949805042,MYW33LL/A,2025-08-21T09:31:32,Elgato
1lXXHGg0UcMj2Du4CSG_txqRtf5Wq2r1x,195949805042_Counterfeit_up_20250821_093123_full.tiff,image/tiff,24896318,https://drive.google.com/file/d/1lXXHGg0UcMj2Du4CSG_txqRtf5Wq2r1x/view?usp=drivesdk,https://drive.google.com/uc?export=download&id=1lXXHGg0UcMj2Du4CSG_txqRtf5Wq2r1x,Electronics,Phones,Apple,iPhone 16 Pro Max,Counterfeit,Face_Up,195949805042,MYW33LL/A,2025-08-21T09:31:23,Elgato
1oMaeUTNHsLic7sJqe2U0P3AqPYFDZxNe,195949770234_Counterfeit_down_20250821_093052_full.tiff,image/tiff,24896318,https://drive.google.com/file/d/1oMaeUTNHsLic7sJqe2U0P3AqPYFDZxNe/view?usp=drivesdk,https://drive.google.com/uc?export=download&id=1oMaeUTNHsLic7sJqe2U0P3AqPYFDZxNe,Electronics,Phones,Apple,iPhone 16 Pro,Counterfeit,Face_Down,195949770234,MYM93LL/A,2025-08-21T09:30:52,Elgato
1sh1--qBa86CsdG2Obqm94LR1HJrajJzx,195949770234_Counterfeit_up_20250821_093043_full.tiff,image/tiff,24896318,https://drive.google.com/file/d/1sh1--qBa86CsdG2Obqm94LR1HJrajJzx/view?usp=drivesdk,https://drive.google.com/uc?export=download&id=1sh1--qBa86CsdG2Obqm94LR1HJrajJzx,Electronics,Phones,Apple,iPhone 16 Pro,Counterfeit,Face_Up,195949770234,MYM93LL/A,2025-08-21T09:30:43,Elgato
1lhTVuB7l50h4ZG7MkBFochtWoN432gNf,195949770234_Counterfeit_down_20250821_092940_full.tiff,image/tiff,24896318,https://drive.google.com/file/d/1lhTVuB7l50h4ZG7MkBFochtWoN432gNf/view?usp=drivesdk,https://drive.google.com/uc?export=download&id=1lhTVuB7l50h4ZG7MkBFochtWoN432gNf,Electronics,Phones,Apple,iPhone 16 Pro,Counterfeit,Face_Down,195949770234,MYM93LL/A,2025-08-21T09:29:40,Elgato
1n0foyN3GHvpA_czcfg_s3xNWRKFLs_vf,195949770234_Counterfeit_up_20250821_092930_full.tiff,image/tiff,24896318,https://drive.google.com/file/d/1n0foyN3GHvpA_czcfg_s3xNWRKFLs_vf/view?usp=drivesdk,https://drive.google.com/uc?export=download&id=1n0foyN3GHvpA_czcfg_s3xNWRKFLs_vf,Electronics,Phones,Apple,iPhone 16 Pro,Counterfeit,Face_Up,195949770234,MYM93LL/A,2025-08-21T09:29:30,Elgato
1Yy49iyB2K8f6USkA4s23uFJ29RwsU9UK,195949770234_Counterfeit_down_20250821_092740_full.tiff,image/tiff,24896318,https://drive.google.com/file/d/1Yy49iyB2K8f6USkA4s23uFJ29RwsU9UK/view?usp=drivesdk,https://drive.google.com/uc?export=download&id=1Yy49iyB2K8f6USkA4s23uFJ29RwsU9UK,Electronics,Phones,Apple,iPhone 16 Pro,Counterfeit,Face_Down,195949770234,MYM93LL/A,2025-08-21T09:27:40,Elgato
1BS2sUYtdCtM3G_30QRQODfmAoN-ONzOE,195949770234_Counterfeit_up_20250821_092730_full.tiff,image/tiff,24896318,https://drive.google.com/file/d/1BS2sUYtdCtM3G_30QRQODfmAoN-ONzOE/view?usp=drivesdk,https://drive.google.com/uc?export=download&id=1BS2sUYtdCtM3G_30QRQODfmAoN-ONzOE,Electronics,Phones,Apple,iPhone 16 Pro,Counterfeit,Face_Up,195949770234,MYM93LL/A,2025-08-21T09:27:30,Elgato
1aeNqR5TaHHrE4mp82cCA_4OXB1k9H9Y_,887276552446_GradeA_down_20250821_085925_full.tiff,image/tiff,24896318,https://drive.google.com/file/d/1aeNqR5TaHHrE4mp82cCA_4OXB1k9H9Y_/view?usp=drivesdk,https://drive.google.com/uc?export=download&id=1aeNqR5TaHHrE4mp82cCA_4OXB1k9H9Y_,Electronics,Watches,Samsung,Samsung Galaxy Watch4 40 mm,Grade_A,Face_Down,887276552446,SM‑R860NZDAXAA,2025-08-21T08:59:25,Elgato
