path,filename,product_name,model,condition,barcode,anomaly_type,is_anomaly
./extracted_data/clarity_dataset_v6\test\iPad_9_Good\194252516461_Mint_down_20250819_141712_full.jpg,194252516461_Mint_down_20250819_141712_full.jpg,iPad,9,Good,194252516461,Grade A,False
./extracted_data/clarity_dataset_v6\test\iPad_9_Good\194252516461_Mint_up_20250819_141651_full.jpg,194252516461_Mint_up_20250819_141651_full.jpg,iPad,9,Good,194252516461,Grade A,False
./extracted_data/clarity_dataset_v6\test\iPad_9_Good\194252516737_GradeA_down_20250820_113822_full.jpg,194252516737_GradeA_down_20250820_113822_full.jpg,iPad,9,Good,194252516737,Grade A,False
./extracted_data/clarity_dataset_v6\test\iPad_9_Good\194252516737_GradeA_down_20250820_113849_full.jpg,194252516737_GradeA_down_20250820_113849_full.jpg,iPad,9,Good,194252516737,Grade A,False
./extracted_data/clarity_dataset_v6\test\iPad_Air_5_Good\194252793367_Mint_down_20250819_150456_full.jpg,194252793367_Mint_down_20250819_150456_full.jpg,iPad_Air,5,Good,194252793367,Grade A,False
./extracted_data/clarity_dataset_v6\test\iPad_Air_5_Good\194252793367_Mint_up_20250819_150435_full.jpg,194252793367_Mint_up_20250819_150435_full.jpg,iPad_Air,5,Good,194252793367,Grade A,False
./extracted_data/clarity_dataset_v6\test\iPad_Air_5_Good\194252795132_GradeA_down_20250820_095011_full.jpg,194252795132_GradeA_down_20250820_095011_full.jpg,iPad_Air,5,Good,194252795132,Grade A,False
./extracted_data/clarity_dataset_v6\test\iPad_Air_5_Good\194252795132_GradeA_up_20250820_094933_full.jpg,194252795132_GradeA_up_20250820_094933_full.jpg,iPad_Air,5,Good,194252795132,Grade A,False
./extracted_data/clarity_dataset_v6\test\iPad_Air_5_Good\194252795408_Mint_up_20250819_145526_full.jpg,194252795408_Mint_up_20250819_145526_full.jpg,iPad_Air,5,Good,194252795408,Grade A,False
./extracted_data/clarity_dataset_v6\test\iPad_Air_5_Good\194252796757_GradeA_down_20250820_095335_full.jpg,194252796757_GradeA_down_20250820_095335_full.jpg,iPad_Air,5,Good,194252796757,Grade A,False
./extracted_data/clarity_dataset_v6\test\iPad_Air_5_Good\194252796757_GradeA_down_20250820_095404_full.jpg,194252796757_GradeA_down_20250820_095404_full.jpg,iPad_Air,5,Good,194252796757,Grade A,False
./extracted_data/clarity_dataset_v6\test\iPad_Air_5_Good\194252796757_GradeA_down_20250821_082250_full.jpg,194252796757_GradeA_down_20250821_082250_full.jpg,iPad_Air,5,Good,194252796757,Grade A,False
./extracted_data/clarity_dataset_v6\test\iPad_Air_5_Good\194252796757_GradeA_up_20250821_082230_full.jpg,194252796757_GradeA_up_20250821_082230_full.jpg,iPad_Air,5,Good,194252796757,Grade A,False
./extracted_data/clarity_dataset_v6\test\iPad_Air_5_Good\194252796757_GradeA_up_20250821_082241_full.jpg,194252796757_GradeA_up_20250821_082241_full.jpg,iPad_Air,5,Good,194252796757,Grade A,False
./extracted_data/clarity_dataset_v6\test\iPad_Air_6_11-inch_Good\195949188138_Mint_down_20250819_150620_full.jpg,195949188138_Mint_down_20250819_150620_full.jpg,iPad_Air_6,11-inch,Good,195949188138,Grade A,False
./extracted_data/clarity_dataset_v6\test\iPad_Air_6_11-inch_Good\195949191107_GradeA_up_20250821_081926_full.jpg,195949191107_GradeA_up_20250821_081926_full.jpg,iPad_Air_6,11-inch,Good,195949191107,Grade A,False
./extracted_data/clarity_dataset_v6\test\iPad_Air_6_11-inch_Good\195949191107_GradeA_up_20250821_081937_full.jpg,195949191107_GradeA_up_20250821_081937_full.jpg,iPad_Air_6,11-inch,Good,195949191107,Grade A,False
./extracted_data/clarity_dataset_v6\test\iPad_Air_6_11-inch_Good\195949191107_GradeA_up_20250821_082120_full.jpg,195949191107_GradeA_up_20250821_082120_full.jpg,iPad_Air_6,11-inch,Good,195949191107,Grade A,False
./extracted_data/clarity_dataset_v6\test\iPad_Air_6_13-inch_Counterfeit\195949251313_Counterfeit_up_20250821_103828_full.jpg,195949251313_Counterfeit_up_20250821_103828_full.jpg,iPad_Air_6,13-inch,Counterfeit,195949251313,Counterfeit,True
./extracted_data/clarity_dataset_v6\test\iPad_Air_6_13-inch_Good\195949253256_Mint_down_20250819_144910_full.jpg,195949253256_Mint_down_20250819_144910_full.jpg,iPad_Air_6,13-inch,Good,195949253256,Grade A,False
./extracted_data/clarity_dataset_v6\test\iPad_Air_6_13-inch_Good\195949253256_Mint_up_20250819_144848_full.jpg,195949253256_Mint_up_20250819_144848_full.jpg,iPad_Air_6,13-inch,Good,195949253256,Grade A,False
./extracted_data/clarity_dataset_v6\test\iPad_Air_6_13-inch_Good\195949253256_Mint_up_20250819_144900_full.jpg,195949253256_Mint_up_20250819_144900_full.jpg,iPad_Air_6,13-inch,Good,195949253256,Grade A,False
./extracted_data/clarity_dataset_v6\test\iPad_Air_6_13-inch_Good\195949254062_Mint_down_20250819_142406_full.jpg,195949254062_Mint_down_20250819_142406_full.jpg,iPad_Air_6,13-inch,Good,195949254062,Grade A,False
./extracted_data/clarity_dataset_v6\test\iPad_Air_6_13-inch_Good\195949254062_Mint_up_20250819_142325_full.jpg,195949254062_Mint_up_20250819_142325_full.jpg,iPad_Air_6,13-inch,Good,195949254062,Grade A,False
./extracted_data/clarity_dataset_v6\test\iPad_Air_7_11-inch_Good\195949997266_GradeA_down_20250820_095701_full.jpg,195949997266_GradeA_down_20250820_095701_full.jpg,iPad_Air_7,11-inch,Good,195949997266,Grade A,False
./extracted_data/clarity_dataset_v6\test\iPad_Air_7_11-inch_Good\195949997266_GradeA_up_20250820_095605_full.jpg,195949997266_GradeA_up_20250820_095605_full.jpg,iPad_Air_7,11-inch,Good,195949997266,Grade A,False
./extracted_data/clarity_dataset_v6\test\iPad_Air_7_11-inch_Good\195949997495_GradeA_down_20250820_100833_full.jpg,195949997495_GradeA_down_20250820_100833_full.jpg,iPad_Air_7,11-inch,Good,195949997495,Grade A,False
./extracted_data/clarity_dataset_v6\test\iPad_Air_7_11-inch_Good\195949997495_Mint_up_20250819_142608_full.jpg,195949997495_Mint_up_20250819_142608_full.jpg,iPad_Air_7,11-inch,Good,195949997495,Grade A,False
./extracted_data/clarity_dataset_v6\test\iPad_Mini_6_Counterfeit\194252527962_Counterfeit_up_20250821_104316_full.jpg,194252527962_Counterfeit_up_20250821_104316_full.jpg,iPad_Mini,6,Counterfeit,194252527962,Counterfeit,True
./extracted_data/clarity_dataset_v6\test\iPad_Mini_6_Good\194252525999_GradeA_down_20250821_083045_full.jpg,194252525999_GradeA_down_20250821_083045_full.jpg,iPad_Mini,6,Good,194252525999,Grade A,False
./extracted_data/clarity_dataset_v6\test\iPad_Mini_6_Good\194252525999_GradeA_up_20250821_083013_full.jpg,194252525999_GradeA_up_20250821_083013_full.jpg,iPad_Mini,6,Good,194252525999,Grade A,False
./extracted_data/clarity_dataset_v6\test\iPad_Mini_6_Good\194252527962_GradeA_down_20250821_082948_full.jpg,194252527962_GradeA_down_20250821_082948_full.jpg,iPad_Mini,6,Good,194252527962,Grade A,False
./extracted_data/clarity_dataset_v6\test\iPad_Mini_6_Good\194252528501_GradeA_down_20250821_083226_full.jpg,194252528501_GradeA_down_20250821_083226_full.jpg,iPad_Mini,6,Good,194252528501,Grade A,False
./extracted_data/clarity_dataset_v6\test\iPad_Mini_7_Good\195949728235_GradeA_down_20250820_095935_full.jpg,195949728235_GradeA_down_20250820_095935_full.jpg,iPad_Mini,7,Good,195949728235,Grade A,False
./extracted_data/clarity_dataset_v6\test\iPad_Mini_7_Good\195949728969_GradeA_down_20250820_102450_full.jpg,195949728969_GradeA_down_20250820_102450_full.jpg,iPad_Mini,7,Good,195949728969,Grade A,False
./extracted_data/clarity_dataset_v6\test\iPad_Mini_7_Good\195949728969_GradeA_up_20250820_102425_full.jpg,195949728969_GradeA_up_20250820_102425_full.jpg,iPad_Mini,7,Good,195949728969,Grade A,False
./extracted_data/clarity_dataset_v6\test\iPad_Mini_7_Good\195949728969_Mint_down_20250819_143031_full.jpg,195949728969_Mint_down_20250819_143031_full.jpg,iPad_Mini,7,Good,195949728969,Grade A,False
./extracted_data/clarity_dataset_v6\test\iPad_Mini_7_Good\195949729195_GradeA_down_20250820_095832_full.jpg,195949729195_GradeA_down_20250820_095832_full.jpg,iPad_Mini,7,Good,195949729195,Grade A,False
./extracted_data/clarity_dataset_v6\test\iPad_Mini_7_Good\195949729195_GradeA_up_20250820_095743_full.jpg,195949729195_GradeA_up_20250820_095743_full.jpg,iPad_Mini,7,Good,195949729195,Grade A,False
./extracted_data/clarity_dataset_v6\test\iPad_Mini_7_Good\195949729652_GradeA_down_20250820_100326_full.jpg,195949729652_GradeA_down_20250820_100326_full.jpg,iPad_Mini,7,Good,195949729652,Grade A,False
./extracted_data/clarity_dataset_v6\test\iPad_Mini_7_Good\195949730573_Mint_down_20250819_143208_full.jpg,195949730573_Mint_down_20250819_143208_full.jpg,iPad_Mini,7,Good,195949730573,Grade A,False
./extracted_data/clarity_dataset_v6\test\iPad_Mini_7_Good\195949730573_Mint_up_20250819_143134_full.jpg,195949730573_Mint_up_20250819_143134_full.jpg,iPad_Mini,7,Good,195949730573,Grade A,False
./extracted_data/clarity_dataset_v6\test\iPad_Mini_7_Good\195949751851_Mint_up_20250819_142845_full.jpg,195949751851_Mint_up_20250819_142845_full.jpg,iPad_Mini,7,Good,195949751851,Grade A,False
./extracted_data/clarity_dataset_v6\test\iPad_Pro_4_11-inch_Counterfeit\194253264606_Counterfeit_up_20250821_095935_full.jpg,194253264606_Counterfeit_up_20250821_095935_full.jpg,iPad_Pro_4,11-inch,Counterfeit,194253264606,Counterfeit,True
./extracted_data/clarity_dataset_v6\test\iPad_Pro_4_12.9-inch_Good\190199653511_GradeA_down_20250821_081818_full.jpg,190199653511_GradeA_down_20250821_081818_full.jpg,iPad_Pro_4,12.9-inch,Good,190199653511,Grade A,False
./extracted_data/clarity_dataset_v6\test\iPad_Pro_6_12.9-inch_Good\194253240815_GradeA_down_20250820_092349_full.jpg,194253240815_GradeA_down_20250820_092349_full.jpg,iPad_Pro_6,12.9-inch,Good,194253240815,Grade A,False
./extracted_data/clarity_dataset_v6\test\iPad_Pro_6_12.9-inch_Good\194253240815_GradeA_down_20250820_092402_full.jpg,194253240815_GradeA_down_20250820_092402_full.jpg,iPad_Pro_6,12.9-inch,Good,194253240815,Grade A,False
./extracted_data/clarity_dataset_v6\test\iPad_Pro_6_12.9-inch_Good\194253241393_GradeA_up_20250820_115119_full.jpg,194253241393_GradeA_up_20250820_115119_full.jpg,iPad_Pro_6,12.9-inch,Good,194253241393,Grade A,False
./extracted_data/clarity_dataset_v6\test\iPad_Pro_6_12.9-inch_Good\194253241393_GradeA_up_20250820_115133_full.jpg,194253241393_GradeA_up_20250820_115133_full.jpg,iPad_Pro_6,12.9-inch,Good,194253241393,Grade A,False
./extracted_data/clarity_dataset_v6\test\iPad_Pro_6_12.9-inch_Good\194253241393_Mint_up_20250819_142445_full.jpg,194253241393_Mint_up_20250819_142445_full.jpg,iPad_Pro_6,12.9-inch,Good,194253241393,Grade A,False
./extracted_data/clarity_dataset_v6\test\iPad_Pro_6_12.9-inch_Good\194253241669_GradeA_down_20250820_092549_full.jpg,194253241669_GradeA_down_20250820_092549_full.jpg,iPad_Pro_6,12.9-inch,Good,194253241669,Grade A,False
./extracted_data/clarity_dataset_v6\test\iPad_Pro_7_13-inch_Good\195949238635_GradeA_down_20250820_114918_full.jpg,195949238635_GradeA_down_20250820_114918_full.jpg,iPad_Pro_7,13-inch,Good,195949238635,Grade A,False
./extracted_data/clarity_dataset_v6\test\iPad_Pro_7_13-inch_Good\195949238901_GradeA_down_20250820_115037_full.jpg,195949238901_GradeA_down_20250820_115037_full.jpg,iPad_Pro_7,13-inch,Good,195949238901,Grade A,False
./extracted_data/clarity_dataset_v6\test\iPad_Pro_7_13-inch_Good\195949238901_GradeA_down_20250820_115052_full.jpg,195949238901_GradeA_down_20250820_115052_full.jpg,iPad_Pro_7,13-inch,Good,195949238901,Grade A,False
./extracted_data/clarity_dataset_v6\test\iPad_Pro_7_13-inch_Good\195949238901_GradeA_up_20250820_114953_full.jpg,195949238901_GradeA_up_20250820_114953_full.jpg,iPad_Pro_7,13-inch,Good,195949238901,Grade A,False
./extracted_data/clarity_dataset_v6\test\iPad_Pro_7_13-inch_Good\195949239717_GradeA_down_20250820_114648_full.jpg,195949239717_GradeA_down_20250820_114648_full.jpg,iPad_Pro_7,13-inch,Good,195949239717,Grade A,False
./extracted_data/clarity_dataset_v6\test\iPad_Pro_7_13-inch_Good\195949239717_Mint_up_20250819_144707_full.jpg,195949239717_Mint_up_20250819_144707_full.jpg,iPad_Pro_7,13-inch,Good,195949239717,Grade A,False
./extracted_data/clarity_dataset_v6\test\iPad_Pro_7_13-inch_Good\195949240522_GradeA_down_20250820_115348_full.jpg,195949240522_GradeA_down_20250820_115348_full.jpg,iPad_Pro_7,13-inch,Good,195949240522,Grade A,False
./extracted_data/clarity_dataset_v6\test\iPad_Pro_7_13-inch_Good\195949240522_GradeA_up_20250820_115305_full.jpg,195949240522_GradeA_up_20250820_115305_full.jpg,iPad_Pro_7,13-inch,Good,195949240522,Grade A,False
./extracted_data/clarity_dataset_v6\test\iPad_Pro_7_13-inch_Good\195949467790_GradeA_down_20250820_114336_full.jpg,195949467790_GradeA_down_20250820_114336_full.jpg,iPad_Pro_7,13-inch,Good,195949467790,Grade A,False
./extracted_data/clarity_dataset_v6\test\iPad_Pro_7_13-inch_Good\195949467790_Mint_down_20250819_144600_full.jpg,195949467790_Mint_down_20250819_144600_full.jpg,iPad_Pro_7,13-inch,Good,195949467790,Grade A,False
./extracted_data/clarity_dataset_v6\test\iPad_Pro_7_13-inch_Good\195949468025_GradeA_down_20250820_114000_full.jpg,195949468025_GradeA_down_20250820_114000_full.jpg,iPad_Pro_7,13-inch,Good,195949468025,Grade A,False
./extracted_data/clarity_dataset_v6\test\iPad_Pro_7_13-inch_Good\195949468254_GradeA_down_20250820_092033_full.jpg,195949468254_GradeA_down_20250820_092033_full.jpg,iPad_Pro_7,13-inch,Good,195949468254,Grade A,False
./extracted_data/clarity_dataset_v6\test\iPad_Pro_7_13-inch_Good\195949468254_GradeA_up_20250820_092007_full.jpg,195949468254_GradeA_up_20250820_092007_full.jpg,iPad_Pro_7,13-inch,Good,195949468254,Grade A,False
./extracted_data/clarity_dataset_v6\test\iPhone_12_Good\194252028698_GradeA_up_20250819_113656_full.jpg,194252028698_GradeA_up_20250819_113656_full.jpg,iPhone,12,Good,194252028698,Grade A,False
./extracted_data/clarity_dataset_v6\test\iPhone_12_Good\194252869567_Mint_up_20250819_111958_full.jpg,194252869567_Mint_up_20250819_111958_full.jpg,iPhone,12,Good,194252869567,Grade A,False
./extracted_data/clarity_dataset_v6\test\iPhone_12_Good\194252869567_Mint_up_20250819_112008_full.jpg,194252869567_Mint_up_20250819_112008_full.jpg,iPhone,12,Good,194252869567,Grade A,False
./extracted_data/clarity_dataset_v6\test\iPhone_12_Good\194252869581_GradeA_down_20250819_113940_full.jpg,194252869581_GradeA_down_20250819_113940_full.jpg,iPhone,12,Good,194252869581,Grade A,False
./extracted_data/clarity_dataset_v6\test\iPhone_12_Good\194252869581_GradeA_down_20250819_114000_full.jpg,194252869581_GradeA_down_20250819_114000_full.jpg,iPhone,12,Good,194252869581,Grade A,False
./extracted_data/clarity_dataset_v6\test\iPhone_12_Good\194252869598_GradeA_up_20250819_113217_full.jpg,194252869598_GradeA_up_20250819_113217_full.jpg,iPhone,12,Good,194252869598,Grade A,False
./extracted_data/clarity_dataset_v6\test\iPhone_12_Good\194252869598_Mint_down_20250819_110546_full.jpg,194252869598_Mint_down_20250819_110546_full.jpg,iPhone,12,Good,194252869598,Grade A,False
./extracted_data/clarity_dataset_v6\test\iPhone_13_Good\194252702918_GradeA_down_20250819_114725_full.jpg,194252702918_GradeA_down_20250819_114725_full.jpg,iPhone,13,Good,194252702918,Grade A,False
./extracted_data/clarity_dataset_v6\test\iPhone_13_Good\194252702918_GradeA_up_20250819_114714_full.jpg,194252702918_GradeA_up_20250819_114714_full.jpg,iPhone,13,Good,194252702918,Grade A,False
./extracted_data/clarity_dataset_v6\test\iPhone_13_Good\194252705391_Mint_down_20250819_110758_full.jpg,194252705391_Mint_down_20250819_110758_full.jpg,iPhone,13,Good,194252705391,Grade A,False
./extracted_data/clarity_dataset_v6\test\iPhone_13_Good\194252705391_Mint_down_20250819_111857_full.jpg,194252705391_Mint_down_20250819_111857_full.jpg,iPhone,13,Good,194252705391,Grade A,False
./extracted_data/clarity_dataset_v6\test\iPhone_13_Good\194252705391_Mint_down_20250819_111906_full.jpg,194252705391_Mint_down_20250819_111906_full.jpg,iPhone,13,Good,194252705391,Grade A,False
./extracted_data/clarity_dataset_v6\test\iPhone_13_Pro_Max_Good\194252694633_Mint_up_20250819_111256_full.jpg,194252694633_Mint_up_20250819_111256_full.jpg,iPhone_13_Pro,Max,Good,194252694633,Grade A,False
./extracted_data/clarity_dataset_v6\test\iPhone_14_Good\194253407980_GradeA_down_20250819_114109_full.jpg,194253407980_GradeA_down_20250819_114109_full.jpg,iPhone,14,Good,194253407980,Grade A,False
./extracted_data/clarity_dataset_v6\test\iPhone_14_Good\194253407980_GradeA_up_20250819_113530_full.jpg,194253407980_GradeA_up_20250819_113530_full.jpg,iPhone,14,Good,194253407980,Grade A,False
./extracted_data/clarity_dataset_v6\test\iPhone_14_Good\194253407980_GradeA_up_20250819_113540_full.jpg,194253407980_GradeA_up_20250819_113540_full.jpg,iPhone,14,Good,194253407980,Grade A,False
./extracted_data/clarity_dataset_v6\test\iPhone_14_Good\194253407980_GradeA_up_20250819_114026_full.jpg,194253407980_GradeA_up_20250819_114026_full.jpg,iPhone,14,Good,194253407980,Grade A,False
./extracted_data/clarity_dataset_v6\test\iPhone_14_Good\194253407980_Mint_down_20250819_111757_full.jpg,194253407980_Mint_down_20250819_111757_full.jpg,iPhone,14,Good,194253407980,Grade A,False
./extracted_data/clarity_dataset_v6\test\iPhone_14_Pro_Good\194253399469_Mint_down_20250819_105422_full.jpg,194253399469_Mint_down_20250819_105422_full.jpg,iPhone_14,Pro,Good,194253399469,Grade A,False
./extracted_data/clarity_dataset_v6\test\iPhone_14_Pro_Good\194253399469_Mint_up_20250819_105336_full.jpg,194253399469_Mint_up_20250819_105336_full.jpg,iPhone_14,Pro,Good,194253399469,Grade A,False
./extracted_data/clarity_dataset_v6\test\iPhone_14_Pro_Good\194253400905_GradeA_down_20250819_113112_full.jpg,194253400905_GradeA_down_20250819_113112_full.jpg,iPhone_14,Pro,Good,194253400905,Grade A,False
./extracted_data/clarity_dataset_v6\test\iPhone_14_Pro_Good\194253400905_GradeA_down_20250819_113122_full.jpg,194253400905_GradeA_down_20250819_113122_full.jpg,iPhone_14,Pro,Good,194253400905,Grade A,False
./extracted_data/clarity_dataset_v6\test\iPhone_14_Pro_Good\194253400905_GradeA_up_20250819_114533_full.jpg,194253400905_GradeA_up_20250819_114533_full.jpg,iPhone_14,Pro,Good,194253400905,Grade A,False
./extracted_data/clarity_dataset_v6\test\iPhone_14_Pro_Good\194253403210_GradeA_down_20250819_112859_full.jpg,194253403210_GradeA_down_20250819_112859_full.jpg,iPhone_14,Pro,Good,194253403210,Grade A,False
./extracted_data/clarity_dataset_v6\test\iPhone_15_Counterfeit\195949035005_Counterfeit_up_20250821_093758_full.jpg,195949035005_Counterfeit_up_20250821_093758_full.jpg,iPhone,15,Counterfeit,195949035005,Counterfeit,True
./extracted_data/clarity_dataset_v6\test\iPhone_15_Good\195949035005_GradeA_down_20250819_113006_full.jpg,195949035005_GradeA_down_20250819_113006_full.jpg,iPhone,15,Good,195949035005,Grade A,False
./extracted_data/clarity_dataset_v6\test\iPhone_15_Good\195949035005_GradeA_down_20250819_114904_full.jpg,195949035005_GradeA_down_20250819_114904_full.jpg,iPhone,15,Good,195949035005,Grade A,False
./extracted_data/clarity_dataset_v6\test\iPhone_15_Good\195949035005_GradeA_down_20250821_072742_full.jpg,195949035005_GradeA_down_20250821_072742_full.jpg,iPhone,15,Good,195949035005,Grade A,False
./extracted_data/clarity_dataset_v6\test\iPhone_15_Good\195949035005_GradeA_up_20250819_112609_full.jpg,195949035005_GradeA_up_20250819_112609_full.jpg,iPhone,15,Good,195949035005,Grade A,False
